Country/Territory	DrugGroup
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Sedatives and Tranquillizers
Georgia	Sedatives and Tranquillizers
Georgia	ATS
Georgia	ATS
Georgia	ATS
Georgia	Cannabis-type
Georgia	Cannabis-type
Georgia	Cocaine-type
Georgia	Hallucinogens
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Sedatives and Tranquillizers
Georgia	Sedatives and Tranquillizers
Georgia	Substances not under international control
Georgia	Substances not under international control
Georgia	ATS
Georgia	ATS
Georgia	ATS
Georgia	Cannabis-type
Georgia	Cannabis-type
Georgia	Cannabis-type
Georgia	Cocaine-type
Georgia	Hallucinogens
Georgia	Hallucinogens
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Sedatives and Tranquillizers
Georgia	Sedatives and Tranquillizers
Georgia	Substances not under international control
Georgia	Substances not under international control
Georgia	ATS
Georgia	ATS
Georgia	ATS
Georgia	Cannabis-type
Georgia	Cannabis-type
Georgia	Cocaine-type
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Georgia	Opioids
Kazakhstan	Cannabis-type
Kazakhstan	Cannabis-type
Kazakhstan	Cannabis-type
Kazakhstan	Cocaine-type
Kazakhstan	Opioids
Kazakhstan	Opioids
Kazakhstan	Opioids
Kazakhstan	ATS
Kazakhstan	ATS
Kazakhstan	Cannabis-type
Kazakhstan	Cannabis-type
Kazakhstan	Cannabis-type
Kazakhstan	Cannabis-type
Kazakhstan	Cannabis-type
Kazakhstan	Cocaine-type
Kazakhstan	Hallucinogens
Kazakhstan	Hallucinogens
Kazakhstan	Opioids
Kazakhstan	Opioids
Kazakhstan	Opioids
Kazakhstan	Cannabis-type
Kazakhstan	Cannabis-type
Kazakhstan	Cannabis-type
Kazakhstan	Cannabis-type
Kazakhstan	Cocaine-type
Kazakhstan	Opioids
Kazakhstan	Opioids
Kazakhstan	Cannabis-type
Kazakhstan	Cannabis-type
Kazakhstan	Cannabis-type
Kazakhstan	Cannabis-type
Kazakhstan	Cocaine-type
Kazakhstan	Opioids
Kazakhstan	Opioids
Kazakhstan	ATS
Kazakhstan	ATS
Kazakhstan	Cannabis-type
Kazakhstan	Cannabis-type
Kazakhstan	Cannabis-type
Kazakhstan	Opioids
Kazakhstan	Opioids
Kazakhstan	Opioids
Kazakhstan	Opioids
Kazakhstan	Opioids
Kazakhstan	Opioids
Kazakhstan	Opioids
Kazakhstan	Opioids
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Non-specified
Kyrgyzstan	Non-specified
Kyrgyzstan	Opioids
Kyrgyzstan	Opioids
Kyrgyzstan	Precursors
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Opioids
Kyrgyzstan	Opioids
Kyrgyzstan	ATS
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Opioids
Kyrgyzstan	Opioids
Kyrgyzstan	Opioids
Kyrgyzstan	Sedatives and Tranquillizers
Kyrgyzstan	Substances not under international control
Kyrgyzstan	Substances not under international control
Kyrgyzstan	Substances not under international control
Kyrgyzstan	Substances not under international control
Kyrgyzstan	Substances not under international control
Kyrgyzstan	Substances not under international control
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Opioids
Kyrgyzstan	Opioids
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Cannabis-type
Kyrgyzstan	Non-specified
Kyrgyzstan	Opioids
Kyrgyzstan	Opioids
Kyrgyzstan	Opioids
Kyrgyzstan	Opioids
Kyrgyzstan	Precursors
Kyrgyzstan	Substances not under international control
Tajikistan	ATS
Tajikistan	ATS
Tajikistan	Cannabis-type
Tajikistan	Cannabis-type
Tajikistan	Cannabis-type
Tajikistan	Opioids
Tajikistan	Opioids
Tajikistan	ATS
Tajikistan	ATS
Tajikistan	Cannabis-type
Tajikistan	Cannabis-type
Tajikistan	Opioids
Tajikistan	Opioids
Tajikistan	ATS
Tajikistan	ATS
Tajikistan	ATS
Tajikistan	Cannabis-type
Tajikistan	Cannabis-type
Tajikistan	Cannabis-type
Tajikistan	Non-specified
Tajikistan	Non-specified
Tajikistan	Non-specified
Tajikistan	Opioids
Tajikistan	Opioids
Tajikistan	Other miscellaneous
Tajikistan	Precursors
Tajikistan	ATS
Tajikistan	ATS
Tajikistan	Cannabis-type
Tajikistan	Cannabis-type
Tajikistan	Cannabis-type
Tajikistan	Opioids
Tajikistan	Opioids
Tajikistan	Sedatives and Tranquillizers
Tajikistan	Sedatives and Tranquillizers
Tajikistan	ATS
Tajikistan	Cannabis-type
Tajikistan	Cannabis-type
Tajikistan	Cocaine-type
Tajikistan	Opioids
Tajikistan	Opioids
Turkmenistan	Cannabis-type
Turkmenistan	Cannabis-type
Turkmenistan	Cannabis-type
Turkmenistan	Opioids
Turkmenistan	Opioids
Turkmenistan	Cannabis-type
Turkmenistan	Cannabis-type
Turkmenistan	Non-specified
Turkmenistan	Opioids
Turkmenistan	Opioids
Uzbekistan	Cannabis-type
Uzbekistan	Cannabis-type
Uzbekistan	Opioids
Uzbekistan	Opioids
Uzbekistan	Opioids
Uzbekistan	Opioids
Uzbekistan	Sedatives and Tranquillizers
Uzbekistan	Sedatives and Tranquillizers
Uzbekistan	Substances not under international control
Uzbekistan	Cannabis-type
Uzbekistan	Cannabis-type
Uzbekistan	Cocaine-type
Uzbekistan	Opioids
Uzbekistan	Opioids
Uzbekistan	Opioids
Uzbekistan	Opioids
Uzbekistan	Sedatives and Tranquillizers
Uzbekistan	Sedatives and Tranquillizers
Uzbekistan	Substances not under international control
Uzbekistan	Cannabis-type
Uzbekistan	Cannabis-type
Uzbekistan	Opioids
Uzbekistan	Opioids
Uzbekistan	Opioids
Uzbekistan	Substances not under international control
Uzbekistan	Cannabis-type
Uzbekistan	Cannabis-type
Uzbekistan	Opioids
Uzbekistan	Opioids
Uzbekistan	Opioids
Uzbekistan	Substances not under international control
Uzbekistan	Cannabis-type
Uzbekistan	Cannabis-type
Uzbekistan	Opioids
Uzbekistan	Opioids
Uzbekistan	Opioids
Brunei Darussalam	ATS
Brunei Darussalam	ATS
Brunei Darussalam	ATS
Brunei Darussalam	Cannabis-type
Brunei Darussalam	Sedatives and Tranquillizers
Brunei Darussalam	Sedatives and Tranquillizers
Brunei Darussalam	Substances not under international control
Brunei Darussalam	Substances not under international control
Brunei Darussalam	Substances not under international control
Brunei Darussalam	ATS
Brunei Darussalam	Cannabis-type
Brunei Darussalam	Cannabis-type
Brunei Darussalam	Sedatives and Tranquillizers
Brunei Darussalam	Substances not under international control
Brunei Darussalam	ATS
Brunei Darussalam	ATS
Brunei Darussalam	ATS
Brunei Darussalam	Cannabis-type
Brunei Darussalam	Cannabis-type
Brunei Darussalam	Cannabis-type
Brunei Darussalam	Sedatives and Tranquillizers
Brunei Darussalam	Sedatives and Tranquillizers
Brunei Darussalam	Substances not under international control
Brunei Darussalam	Substances not under international control
Brunei Darussalam	ATS
Brunei Darussalam	ATS
Brunei Darussalam	Cannabis-type
Brunei Darussalam	Cannabis-type
Brunei Darussalam	Sedatives and Tranquillizers
Brunei Darussalam	Sedatives and Tranquillizers
Brunei Darussalam	Substances not under international control
Brunei Darussalam	ATS
Brunei Darussalam	ATS
Brunei Darussalam	ATS
Brunei Darussalam	Cannabis-type
Brunei Darussalam	Other miscellaneous
Brunei Darussalam	Other miscellaneous
Brunei Darussalam	Sedatives and Tranquillizers
Brunei Darussalam	Sedatives and Tranquillizers
Brunei Darussalam	Substances not under international control
Cambodia	ATS
Cambodia	ATS
Cambodia	ATS
Cambodia	Cannabis-type
Cambodia	Cannabis-type
Cambodia	Cocaine-type
Cambodia	Opioids
Cambodia	Substances not under international control
Cambodia	ATS
Cambodia	ATS
Cambodia	ATS
Cambodia	Cannabis-type
Cambodia	Cocaine-type
Cambodia	Opioids
Cambodia	ATS
Cambodia	ATS
Cambodia	ATS
Cambodia	Cannabis-type
Cambodia	Cannabis-type
Cambodia	Cocaine-type
Cambodia	Opioids
Cambodia	Substances not under international control
Cambodia	ATS
Cambodia	ATS
Cambodia	Cannabis-type
Cambodia	Cocaine-type
Cambodia	Opioids
Cambodia	Substances not under international control
Cambodia	ATS
Cambodia	ATS
Cambodia	ATS
Cambodia	Cannabis-type
Cambodia	Cocaine-type
Cambodia	Opioids
Cambodia	Substances not under international control
China	ATS
China	ATS
China	ATS
China	ATS
China	ATS
China	ATS
China	Cannabis-type
China	Cannabis-type
China	Cannabis-type
China	Cannabis-type
China	Cannabis-type
China	Cocaine-type
China	Hallucinogens
China	Non-specified
China	Opioids
China	Opioids
China	Opioids
China	Opioids
China	Opioids
China	Opioids
China	Opioids
China	Opioids
China	Opioids
China	Opioids
China	Other miscellaneous
China	Other miscellaneous
China	Sedatives and Tranquillizers
China	Sedatives and Tranquillizers
China	Sedatives and Tranquillizers
China	Sedatives and Tranquillizers
China	Sedatives and Tranquillizers
China	Substances not under international control
China	Substances not under international control
China	ATS
China	ATS
China	ATS
China	ATS
China	ATS
China	Cannabis-type
China	Cannabis-type
China	Cannabis-type
China	Cannabis-type
China	Cannabis-type
China	Cannabis-type
China	Cocaine-type
China	Hallucinogens
China	Opioids
China	Opioids
China	Opioids
China	Opioids
China	Opioids
China	Opioids
China	Other miscellaneous
China	Sedatives and Tranquillizers
China	Sedatives and Tranquillizers
China	Sedatives and Tranquillizers
China	Sedatives and Tranquillizers
China	Sedatives and Tranquillizers
China	Substances not under international control
China	ATS
China	ATS
China	Cannabis-type
China	Cannabis-type
China	Cocaine-type
China	Hallucinogens
China	Opioids
China	Opioids
China	Opioids
China	Substances not under international control
China	Substances not under international control
China	ATS
China	ATS
China	ATS
China	Cannabis-type
China	Cocaine-type
China	Opioids
China	Opioids
China	Opioids
China	Substances not under international control
China	ATS
China	ATS
China	ATS
China	Cannabis-type
China	Cocaine-type
China	Hallucinogens
China	Opioids
China	Opioids
China	Opioids
China	Substances not under international control
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Hallucinogens
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Other miscellaneous
China, Hong Kong SAR	Other miscellaneous
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	ATS
China, Hong Kong SAR	ATS
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cannabis-type
China, Hong Kong SAR	Cocaine-type
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Opioids
China, Hong Kong SAR	Sedatives and Tranquillizers
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Hong Kong SAR	Substances not under international control
China, Macao SAR	ATS
China, Macao SAR	ATS
China, Macao SAR	ATS
China, Macao SAR	Cannabis-type
China, Macao SAR	Cocaine-type
China, Macao SAR	Opioids
China, Macao SAR	Sedatives and Tranquillizers
China, Macao SAR	Substances not under international control
China, Macao SAR	Substances not under international control
China, Macao SAR	ATS
China, Macao SAR	ATS
China, Macao SAR	ATS
China, Macao SAR	Cannabis-type
China, Macao SAR	Cocaine-type
China, Macao SAR	Opioids
China, Macao SAR	Opioids
China, Macao SAR	Opioids
China, Macao SAR	Sedatives and Tranquillizers
China, Macao SAR	Sedatives and Tranquillizers
China, Macao SAR	Substances not under international control
China, Macao SAR	Substances not under international control
